brand,model,condition,currency,dual_sim,has_5g,has_esim,warranty_days,storage_gb,ram_gb,battery_health_percent,listed_price,phone_type,model_tier,brand_tier,phone_age_years,is_flagship
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,227000.0,iphone,9,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,224900.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,168999.0,iphone,8,3,4.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,229000.0,iphone,9,3,3.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,249900.0,iphone,9,3,3.0,1
Apple,iPhone 13 Pro Max,used,LKR,1,1,1,0.0,512.0,6.0,,192999.0,iphone,8,3,5.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,172000.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,189000.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,256.0,6.0,,198999.0,iphone,9,3,4.0,1
Apple,iPhone 13 Pro Max,used,LKR,1,1,1,0.0,256.0,6.0,,182999.0,iphone,8,3,5.0,1
Apple,iPhone 16,used,LKR,1,1,1,0.0,128.0,8.0,,189900.0,iphone,8,3,2.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,203999.0,iphone,9,3,3.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,249900.0,iphone,9,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,156500.0,iphone,8,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,178500.0,iphone,8,3,4.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,184500.0,iphone,8,3,4.0,1
Apple,iPhone 13 Pro Max,used,LKR,1,1,1,0.0,256.0,6.0,,154500.0,iphone,8,3,5.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,184000.0,iphone,8,3,4.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,128.0,6.0,,224000.0,iphone,9,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,165000.0,iphone,8,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,182000.0,iphone,8,3,4.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,247000.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,168999.0,iphone,8,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,198000.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,128.0,8.0,,231990.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,128.0,6.0,,219990.0,iphone,9,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,159000.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,204999.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,256.0,6.0,,198999.0,iphone,9,3,4.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,245000.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,179000.0,iphone,8,3,4.0,1
Apple,iPhone 16 Plus,used,LKR,1,1,1,0.0,128.0,8.0,,204900.0,iphone,8,3,2.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,239900.0,iphone,9,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,128.0,8.0,,204990.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,164000.0,iphone,8,3,4.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,188000.0,iphone,8,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,159000.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,244999.0,iphone,9,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,219999.0,iphone,9,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,155999.0,iphone,8,3,3.0,1
Apple,iPhone 16 Pro,used,LKR,1,1,1,0.0,128.0,8.0,,238000.0,iphone,9,3,2.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,256.0,6.0,,165000.0,iphone,8,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,155000.0,iphone,8,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,195500.0,iphone,8,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,159990.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,218000.0,iphone,9,3,3.0,1
Apple,iPhone 15 Plus,used,LKR,1,1,1,0.0,128.0,6.0,,179000.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,128.0,8.0,,215000.0,iphone,9,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,178000.0,iphone,8,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,159000.0,iphone,8,3,3.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,256.0,6.0,,195000.0,iphone,9,3,4.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,175000.0,iphone,8,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,160000.0,iphone,8,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,155000.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,249900.0,iphone,9,3,3.0,1
Apple,iPhone 16,used,LKR,1,1,1,0.0,128.0,8.0,,194990.0,iphone,8,3,2.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,155000.0,iphone,8,3,3.0,1
Apple,iPhone 16,used,LKR,1,1,1,0.0,128.0,8.0,,175000.0,iphone,8,3,2.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,159900.0,iphone,8,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,159900.0,iphone,8,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,173000.0,iphone,8,3,4.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,214900.0,iphone,9,3,3.0,1
Apple,iPhone 16,used,LKR,1,1,1,0.0,256.0,8.0,,204999.0,iphone,8,3,2.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,167999.0,iphone,8,3,4.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,128.0,8.0,,202000.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,256.0,6.0,,175000.0,iphone,9,3,4.0,1
Apple,iPhone 16,used,LKR,1,1,1,0.0,128.0,8.0,,189900.0,iphone,8,3,2.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,159990.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,128.0,8.0,,189000.0,iphone,9,3,3.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,249900.0,iphone,9,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,159999.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,224900.0,iphone,9,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,128.0,8.0,,195000.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,162000.0,iphone,8,3,4.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,204999.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,182000.0,iphone,8,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,164999.0,iphone,8,3,3.0,1
Apple,iPhone 13 Pro Max,used,LKR,1,1,1,0.0,512.0,6.0,,192999.0,iphone,8,3,5.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,179999.0,iphone,8,3,4.0,1
Apple,iPhone 13 Pro Max,used,LKR,1,1,1,0.0,256.0,6.0,,182999.0,iphone,8,3,5.0,1
Apple,iPhone 13 Pro Max,used,LKR,1,1,1,0.0,128.0,6.0,,172999.0,iphone,8,3,5.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,199999.0,iphone,8,3,4.0,1
Apple,iPhone 16,used,LKR,1,1,1,0.0,128.0,8.0,,189900.0,iphone,8,3,2.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,170000.0,iphone,8,3,4.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,128.0,6.0,,180000.0,iphone,9,3,4.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,1024.0,6.0,,185990.0,iphone,8,3,4.0,1
Apple,iPhone 16 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,239900.0,iphone,9,3,2.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,168999.0,iphone,8,3,4.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,185000.0,iphone,8,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,190000.0,iphone,8,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,165000.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,249900.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,185000.0,iphone,8,3,4.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,173500.0,iphone,8,3,4.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,172900.0,iphone,8,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,159000.0,iphone,8,3,3.0,1
Apple,iPhone 15 Plus,used,LKR,1,1,1,0.0,128.0,6.0,,159000.0,iphone,8,3,3.0,1
Apple,iPhone 16,used,LKR,1,1,1,0.0,128.0,8.0,,190000.0,iphone,8,3,2.0,1
Apple,iPhone 15 Plus,used,LKR,1,1,1,0.0,256.0,6.0,,174900.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,225000.0,iphone,9,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,165000.0,iphone,8,3,3.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,256.0,6.0,,178000.0,iphone,8,3,3.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,256.0,6.0,,194000.0,iphone,9,3,4.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,256.0,6.0,,168500.0,iphone,8,3,4.0,1
Apple,iPhone 15,used,LKR,1,1,1,0.0,128.0,6.0,,164000.0,iphone,8,3,3.0,1
Apple,iPhone 15 Pro Max,used,LKR,1,1,1,0.0,256.0,8.0,,249900.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,179000.0,iphone,8,3,4.0,1
Apple,iPhone 16,used,LKR,1,1,1,0.0,128.0,8.0,,189900.0,iphone,8,3,2.0,1
Apple,iPhone 15 Pro,used,LKR,1,1,1,0.0,256.0,8.0,,224900.0,iphone,9,3,3.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,256.0,6.0,,198999.0,iphone,9,3,4.0,1
Apple,iPhone 14 Pro,used,LKR,1,1,1,0.0,128.0,6.0,,168999.0,iphone,8,3,4.0,1
Apple,iPhone 14 Pro Max,used,LKR,1,1,1,0.0,128.0,6.0,,219990.0,iphone,9,3,4.0,1
