title,Brand_Cleaned,Model_Cleaned,Storage_GB,RAM_GB,Connectivity_Cleaned,Screen_Size,Condition_Cleaned,Location_Cleaned,Price_Cleaned
Xiaomi Pad Pro 5G 8GB|256GB,Xiaomi,Mi Pad,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,123990.0
Xiaomi Pad Pro 5G 6GB|128GB,Xiaomi,Mi Pad,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,110490.0
Xiaomi Redmi pad 2 8GB|256GB,Xiaomi,Redmi Pad,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,91990.0
Honor Tab X7|4GB/128GB,Honor,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,46490.0
Honor Tab X8b|4GB/128GB,Honor,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,87490.0
Honor Tab X9A 8GB|256GB,Honor,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,103990.0
Oscal Pad 200 6GB|256GB,Other,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,77490.0
Oscal Pad 100 8GB|256GB,Other,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,68490.0
"Apple Air 7 M3 11"" 256GB WIFI",Apple,Standard Tablet,256.0,8.0,WiFi Only,11 Inch,Brand New,Colombo,279990.0
"Apple Air 7 M3 11"" 128GB Cellular",Apple,Standard Tablet,128.0,6.0,4G LTE / SIM,11 Inch,Brand New,Colombo,250990.0
Oscal Pad 90 8GB|128GB,Other,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,59490.0
"Apple Air 7 M3 11"" 128GB",Apple,Standard Tablet,128.0,6.0,WiFi / Standard,11 Inch,Brand New,Colombo,209990.0
Oscal Pad 9 4GB|128GB,Other,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,50490.0
Apple iPad A16 Cellular 256GB,Apple,Ipad,256.0,8.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,233990.0
Apple iPad A16 256GB WIFI,Apple,Ipad,256.0,8.0,WiFi Only,10.0 Inch,Brand New,Colombo,184990.0
Oscal Pad 7 4GB|128GB,Other,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,50490.0
Blackview Tab Zeno 10 6GB|128GB,Blackview,Zeno 10,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,73990.0
Blackview Tab 60 Pro 4GB|128GB,Blackview,Tab 60,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,54990.0
Blackview Tab 20 WIFI 4GB|64GB,Blackview,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,36990.0
Greentel Tab A10 Pro 4GB|128GB,Other,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,53490.0
Greentel Tab A9 Pro 4GB|64GB,Other,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,38990.0
Samsung Galaxy Tab S10 FE+ 12GB/256GB 5G,Samsung,Galaxy Tab S10,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,149990.0
Samsung Galaxy Tab S10 FE PLUS 12GB|256GB,Samsung,Galaxy Tab S10,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,149990.0
Samsung Galaxy A11+WIFI 6GB/128GB,Samsung,Standard Tablet,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,80990.0
Samsung Galaxy Tab A11 WIFI 8GB/128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,63990.0
Samsung Galaxy Tab A11 8GB/128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,67990.0
Samsung Galaxy Tab A11 4GB/64GB,Samsung,Galaxy Tab A11,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,51490.0
11'' Redmi Pad 2 8GB 256GB,Redmi,Standard Tablet,256.0,8.0,WiFi / Standard,11 Inch,Brand New,Gampaha,87900.0
XP Pen Magic Tab,Other,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Gampaha,90000.0
Apple iPad 9th Gen 256GB,Apple,Ipad 9,256.0,8.0,WiFi / Standard,10.0 Inch,Used,Other,49900.0
Oteeto Tab 4,Other,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Kalutara,11000.0
Apple iPad A16 128GB,Apple,Ipad,128.0,6.0,WiFi / Standard,10.0 Inch,Used,Colombo,116000.0
Greentel A10 Pro Tab,Other,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Other,35000.0
Lenavo M8HD,Other,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Kandy,28000.0
IPAD 03,Apple,Ipad,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Other,25000.0
TCL Tab 10 Lte 4GB|64GB,Other,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,46490.0
Xiaomi Pad Pro 5G 8GB|256GB,Xiaomi,Mi Pad,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,123990.0
Xiaomi Pad Pro 5G 6GB|128GB,Xiaomi,Mi Pad,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,110490.0
Xiaomi Redmi pad 2 8GB|256GB,Xiaomi,Redmi Pad,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,91990.0
Honor Tab X7|4GB/128GB,Honor,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,46490.0
Honor Tab X9A 8GB|256GB,Honor,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,103990.0
Honor Tab X8b|4GB/128GB,Honor,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,87490.0
Oscal Pad 200 6GB|256GB,Other,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,77490.0
Oscal Pad 100 8GB|256GB,Other,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,68490.0
Oscal Pad 90 8GB|128GB,Other,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,59490.0
Oscal Pad 9 4GB|128GB,Other,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,50490.0
Oscal Pad 7 4GB|128GB,Other,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,50490.0
Honor Pad X9A 16GB (8+8) 256GB,Honor,Pad X9,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Gampaha,102600.0
Lenovo Idea Tab,Lenovo,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Kurunegala,135000.0
Blackview Tab Zeno 10 6GB|128GB,Blackview,Zeno 10,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,73990.0
Blackview Tab Mega 2|4GB|256GB,Blackview,Standard Tablet,256.0,8.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,86490.0
Blackview Tab 20 WIFI 4GB|64GB,Blackview,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,36990.0
Blackview Tab 60 Pro 4GB|128GB,Blackview,Tab 60,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,54990.0
Samsung Galaxy Tab S10 FE+ 12GB/256GB 5G,Samsung,Galaxy Tab S10,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,149990.0
Greentel Tab A10 Pro 4GB|128GB,Other,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,53490.0
Samsung Galaxy A11+ 6GB/128GB WIFI,Samsung,Standard Tablet,64.0,4.0,WiFi Only,10.0 Inch,Brand New,Colombo,80990.0
Greentel Tab A9 Pro 4GB|64GB,Other,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,38990.0
Xiaomi Redmi Pad 2 4/128GB,Xiaomi,Redmi Pad,128.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,70999.0
TAB A11+ 6GB/128GB 5G,Other,Standard Tablet,64.0,4.0,5G + WiFi,10.0 Inch,Brand New,Colombo,87990.0
Samsung Galaxy Tab A11+ 8GB/256GB 5G,Samsung,Galaxy Tab A11,64.0,4.0,5G + WiFi,10.0 Inch,Brand New,Colombo,107490.0
Samsung Galaxy Tab S10 FE Plus 12GB|256GB,Samsung,Galaxy Tab S10,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,149990.0
Samsung Galaxy Tab A11 8GB/128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,63990.0
Samsung Galaxy Tab A11 8GB/128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,67990.0
Samsung Galaxy Tab A11 4GB/64GB,Samsung,Galaxy Tab A11,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,51490.0
"PRO M5 11"" 256GB CELLULAR 02",Other,Standard Tablet,256.0,8.0,4G LTE / SIM,11 Inch,Brand New,Colombo,529990.0
Apple iPad Pro M5 13 256GB Cellular,Apple,Ipad Pro,256.0,8.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,463990.0
Apple iPad Pro M5 Cellular 256GB,Apple,Ipad Pro,256.0,8.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,416990.0
"Apple iPad Pro M5 13"" 256GB Wifi",Apple,Ipad Pro,256.0,8.0,WiFi Only,13 Inch,Brand New,Colombo,416990.0
"Apple iPad M5 11"" 256GB Cellular",Apple,Ipad,256.0,8.0,4G LTE / SIM,11 Inch,Brand New,Colombo,439990.0
Apple iPad M5 11 256GB WIFI,Apple,Ipad,256.0,8.0,WiFi Only,10.0 Inch,Brand New,Colombo,403990.0
"PRO M4 13"" CELLULAR 256GB",Other,Standard Tablet,256.0,8.0,4G LTE / SIM,13 Inch,Brand New,Colombo,393990.0
Samsung Galaxy Tab S10 FE Wifi 8GB|128GB,Samsung,Galaxy Tab S10,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,133990.0
"Apple iPad Pro M4 11"" WIFI 256GB",Apple,Ipad Pro,256.0,8.0,WiFi Only,11 Inch,Brand New,Colombo,351990.0
Samsung Galaxy Tab A11 Plus WIFI 6GB/128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,80990.0
"AIR 7 M3 11"" 256GB CELLULAR",Other,Standard Tablet,256.0,8.0,4G LTE / SIM,11 Inch,Brand New,Colombo,303990.0
"AIR 7 M3 11"" 256GB WIFI",Other,Standard Tablet,256.0,8.0,WiFi Only,11 Inch,Brand New,Colombo,279990.0
Samsung Galaxy Tab A11 Plus 5G 8GB|256GB,Samsung,Galaxy Tab A11,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,107490.0
"AIR 7 M3 11"" CELLULAR 02",Other,Standard Tablet,64.0,4.0,4G LTE / SIM,11 Inch,Brand New,Colombo,250990.0
Samsung Galaxy Tab A11 Plus 5G 6GB|128GB,Samsung,Galaxy Tab A11,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,87990.0
"Apple iPad Air 7 M3 11"" 128GB",Apple,Ipad Air,128.0,6.0,WiFi / Standard,11 Inch,Brand New,Colombo,209990.0
Samsung Galaxy Tab A11 WIFI 8GB|128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,63990.0
APPLE iPad A16 256GB Cellular,Apple,Ipad,256.0,8.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,233990.0
Apple iPad A16 256GB WIFI,Apple,Ipad,256.0,8.0,WiFi Only,10.0 Inch,Brand New,Colombo,183990.0
Samsung Galaxy Tab A11 8GB|128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,67990.0
Samsung Galaxy Tab A11 4GB|64GB,Samsung,Galaxy Tab A11,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,51490.0
Samsung Galaxy Tab S11 5G 12/256GB,Samsung,Galaxy Tab,256.0,12.0,5G + WiFi,10.0 Inch,Brand New,Colombo,310990.0
Samsung Galaxy Tab S11 12/256GB,Samsung,Galaxy Tab,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,238990.0
Samsung Galaxy Tab S11 5G 12/128GB,Samsung,Galaxy Tab,128.0,12.0,5G + WiFi,10.0 Inch,Brand New,Colombo,252990.0
Samsung Galaxy Tablet S11 12/128GB,Samsung,Galaxy Tab,128.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,204990.0
Samsung Galaxy Tab S10 Plus 12/256GB,Samsung,Galaxy Tab S10,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,269900.0
Samsung Galaxy Tablet S10 Plus 12/256GB,Samsung,Galaxy Tab,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,223990.0
Samsung Galaxy Tablet S10 FE Plus 5G 12/256GB,Samsung,Galaxy Tab,256.0,12.0,5G + WiFi,10.0 Inch,Brand New,Colombo,223990.0
Samsung Galaxy Tab S10 FE Plus 12/256GB,Samsung,Galaxy Tab S10,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,175990.0
Samsung Galaxy 10 FE Plus 5G 8/128GB,Samsung,Standard Tablet,128.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,182990.0
Samsung Galaxy Tab S10 Fe Plus 8/128GB,Samsung,Galaxy Tab S10,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,153990.0
Samsung Galaxy Tab S10 FE 5G 12/256GB,Samsung,Galaxy Tab S10,256.0,12.0,5G + WiFi,10.0 Inch,Brand New,Colombo,209990.0
Samsung Galaxy Tab S10 FE 12/256GB,Samsung,Galaxy Tab S10,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,148990.0
Samsung Galaxy Tab S10 FE 5G 8/128GB,Samsung,Galaxy Tab S10,128.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,155990.0
Samsung Galaxy Tab S10 FE 8/128GB,Samsung,Galaxy Tab S10,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,124990.0
Samsung Galaxy Tab S10 Lite 256GB,Samsung,Galaxy Tab S10,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,123990.0
Samsung Galaxy Tab S10 Lite 5G 6/128GB,Samsung,Galaxy Tab S10,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,121990.0
Samsung Galaxy Tab S10 Lite 6/128GB 5G,Samsung,Galaxy Tab S10,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,103990.0
samsung Galaxy Tab A11 Plus 6/128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,85990.0
Samsung Galaxy Tab A11 Plus 8/256GB,Samsung,Galaxy Tab A11,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,102990.0
Samsung Galaxy Tab A11 8/128GB,Samsung,Galaxy Tab A11,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,61990.0
Samsung Galaxy Tab A11 4/64GB,Samsung,Galaxy Tab A11,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,44990.0
Samsung Galaxy Tab A,Samsung,Galaxy Tab,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Colombo,35000.0
Honor Pad X8B 4GB 128GB,Honor,Pad X8,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,85399.0
Blacview Tab 60 Pro 4GB 128GB,Other,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,55999.0
Tab 60 pro 4/128,Other,Standard Tablet,128.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,59990.0
Samsung Galaxy S10 fe 8/128GB Tab,Samsung,Standard Tablet,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,125490.0
Samsung Galaxy A11 8/128GB Tab,Samsung,Standard Tablet,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,61990.0
Samsung Galaxy A11 4/64GB Tab,Samsung,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,45490.0
Tab mega 2 256Gb,Other,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,94990.0
Samsung Galaxy S11 12/256GB within keyboard,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,339490.0
Samsung Galaxy S11 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,249490.0
Samsung Galaxy S11 12/128GB,Samsung,Standard Tablet,128.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,205490.0
Samsung Galaxy S11 Ultra 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,325490.0
Samsung Galaxy S10 lite 8/256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,129490.0
Samsung Galaxy S10 Lite 6/128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,104490.0
Samsung Galaxy S6 lite 4/128GB,Samsung,Standard Tablet,128.0,4.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,93490.0
Samsung Galaxy S10 plus 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,250490.0
Samsung Galaxy S10 plus 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,225490.0
Samsung Galaxy S10 Ultra 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,270490.0
Samsung Galaxy S10 Fe Plus 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,178490.0
Samsung Galaxy S10 fe 12/256GB,Samsung,Standard Tablet,256.0,12.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,145490.0
Samsung Galaxy S10 Fe Plus 8/128GB,Samsung,Standard Tablet,128.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,156490.0
Samsung Galaxy A7 Lite (Used),Samsung,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Galle,29000.0
HP POS Touch Tablet (Tab) - i5 7th GEN|8GB RAM|256GB SSD|Barcode Scanner,Other,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Used,Gampaha,69500.0
Oscal Pad 90 (Used),Other,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Colombo,52500.0
Samsung Galaxy S10 FE 5G 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,158990.0
Blackview 90 Tablet,Blackview,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Colombo,42000.0
TCL Tab 10 Lte 4GB|64GB,Other,Standard Tablet,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,46490.0
Samsung Galaxy A7 Lite,Samsung,Standard Tablet,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Other,25000.0
Honor Tab X7|4GB/128GB,Honor,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,46490.0
Honor Tab X8b|4GB/128GB,Honor,Standard Tablet,128.0,6.0,4G LTE / SIM,10.0 Inch,Used,Colombo,87490.0
Honor Tab X9A 8GB|256GB,Honor,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,103990.0
Samsung Galaxy Tab S10 FE Wifi 8GB|128GB,Samsung,Galaxy Tab S10,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,132990.0
"AIR 7 M3 11"" CELLULAR",Other,Standard Tablet,64.0,4.0,4G LTE / SIM,11 Inch,Brand New,Colombo,250990.0
"AIR 7 M3 11"" 128GB WIFI",Other,Standard Tablet,128.0,6.0,WiFi Only,11 Inch,Brand New,Colombo,209990.0
Samsung Galaxy Tab A11 Plus 6GB/128GB|01,Samsung,Galaxy Tab A11,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,79990.0
Apple iPad 4th Gen (Used),Apple,Ipad,64.0,4.0,WiFi / Standard,10.0 Inch,Used,Gampaha,18000.0
Samsung Galaxy Tab A11 Plus 5G 8GB|256GB|01,Samsung,Galaxy Tab A11,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,107490.0
Samsung Galaxy TAB S10 FE 8GB 128GB WIFI,Samsung,Galaxy Tab S10,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,123990.0
Samsung Galaxy Tab A11 Plus 5G 6GB|128GB,Samsung,Galaxy Tab A11,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,86990.0
Samsung Galaxy Tab A11 WIFI 8GB|128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,62990.0
Samsung Galaxy Tab A11 8GB|128GB,Samsung,Galaxy Tab A11,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,66990.0
Samsung Galaxy Tab A11 4GB|64GB,Samsung,Galaxy Tab A11,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,51490.0
Samsung Galaxy Tab A11 PLUS 8GB 256GB,Samsung,Galaxy Tab A11,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,103990.0
Samsung Galaxy Tab A11 PLUS 6GB 128GB 5G,Samsung,Galaxy Tab A11,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,79990.0
TAB S10 LITE 6GB 128GB,Other,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,125990.0
Samsung Galaxy Tab S10 LITE WIFI 6GB 128GB,Samsung,Galaxy Tab S10,128.0,6.0,WiFi Only,10.0 Inch,Brand New,Colombo,103990.0
Samsung Galaxy S10 FE Plus 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,230749.0
Apple iPad A16 256GB,Apple,Ipad,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,233990.0
Samsung Galaxy S11 12GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,218749.0
Samsung Galaxy S11 12GB 256GB With Keyboard,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,385749.0
Samsung Galaxy S10 FE Plus 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,169699.0
Samsung Galaxy S11 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,320749.0
Samsung Galaxy S11 Ultra 12GB 512GB,Samsung,Standard Tablet,512.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,450749.0
Samsung Galaxy S11 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,330749.0
Apple iPad A16 256GB WIFI,Apple,Ipad,256.0,8.0,WiFi Only,10.0 Inch,Brand New,Colombo,185990.0
Samsung Galaxy S10 FE Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,188749.0
Samsung Galaxy S10 FE Plus 5G 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,204749.0
Samsung Galaxy A11 Plus 8GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,108799.0
Samsung Galaxy A11 Plus 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,83799.0
Samsung Galaxy S11 Ultra 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,420799.0
Samsung Galaxy S11 Ultra 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,340799.0
Samsung Galaxy S10 FE 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,135799.0
Samsung Galaxy S10 FE 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,218799.0
Samsung Galaxy S10 FE 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,158799.0
Samsung Galaxy S10 FE 5G 8GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,168799.0
Samsung Galaxy S10 Lite 5G 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,5G + WiFi,10.0 Inch,Brand New,Colombo,130749.0
Samsung Galaxy S10 Lite 6GB 128GB,Samsung,Standard Tablet,128.0,6.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,105749.0
Samsung Galaxy S10 Plus 5G 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,275799.0
Samsung Galaxy S10 Plus 12GB 256GB,Samsung,Standard Tablet,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,240799.0
Samsung Galaxy Tab S6 Lite 4GB 128GB,Samsung,Galaxy Tab S6,128.0,6.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,92399.0
Samsung Galaxy tab A11 4GB 64GB,Samsung,Galaxy Tab A11,64.0,4.0,4G LTE / SIM,10.0 Inch,Brand New,Colombo,48799.0
Honor Pad X9A 8GB 256GB,Honor,Pad X9,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Gampaha,102500.0
11'' Redmi Pad 2 8GB 256GB,Redmi,Standard Tablet,256.0,8.0,WiFi / Standard,11 Inch,Brand New,Gampaha,87500.0
Redmi Pad Pro 5G 8GB 256GB,Redmi,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,125000.0
Apple iPad 7th Gen 32GB Wi-Fi,Apple,Ipad 7,32.0,3.0,WiFi / Standard,10.0 Inch,Used,Gampaha,70000.0
Xiaomi Redmi Pad 2 8GB/256GB,Xiaomi,Redmi Pad,256.0,8.0,WiFi / Standard,10.0 Inch,Brand New,Colombo,92990.0
PAD PRO 5G 8GB/256GB,Other,Standard Tablet,256.0,8.0,5G + WiFi,10.0 Inch,Brand New,Colombo,123990.0
Xiaomi Redmi Pad Pro 5G,Xiaomi,Redmi Pad Pro,64.0,4.0,5G + WiFi,10.0 Inch,Brand New,Colombo,111490.0
Samsung Galaxy TAB S9FE+ 8GB 128GB 5G,Samsung,Galaxy Tab S9,128.0,6.0,5G + WiFi,10.0 Inch,Used,Gampaha,110900.0
